2026-06-19 14:37:45,616 [INFO] werkzeug - 127.0.0.1 - - [19/Jun/2026 14:37:45] "[36mGET / HTTP/1.1[0m" 304 -
2026-06-19 14:37:45,751 [ERROR] app - 未捕获异常: The current Flask app is not registered with this 'SQLAlchemy' instance. Did you forget to call 'init_app', or did you create multiple 'SQLAlchemy' instances?
Traceback (most recent call last):
  File "D:\ANAC\envs\5ga\Lib\site-packages\flask\app.py", line 917, in full_dispatch_request
    rv = self.dispatch_request()
  File "D:\ANAC\envs\5ga\Lib\site-packages\flask\app.py", line 902, in dispatch_request
    return self.ensure_sync(self.view_functions[rule.endpoint])(**view_args)  # type: ignore[no-any-return]
           ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^
  File "D:\python_chuangxin\5G-A\app.py", line 414, in get_dashboard_metrics
    metrics = network_service.get_dashboard_metrics()
  File "D:\python_chuangxin\5G-A\services\network_service.py", line 143, in get_dashboard_metrics
    slices = NetworkSlice.query.filter_by(status='active').all()
  File "D:\ANAC\envs\5ga\Lib\site-packages\sqlalchemy\orm\query.py", line 2704, in all
    return self._iter().all()  # type: ignore
           ~~~~~~~~~~^^
  File "D:\ANAC\envs\5ga\Lib\site-packages\sqlalchemy\orm\query.py", line 2857, in _iter
    result: Union[ScalarResult[_T], Result[_T]] = self.session.execute(
                                                  ~~~~~~~~~~~~~~~~~~~~^
        statement,
        ^^^^^^^^^^
        params,
        ^^^^^^^
        execution_options={"_sa_orm_load_options": self.load_options},
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    )
    ^
  File "D:\ANAC\envs\5ga\Lib\site-packages\sqlalchemy\orm\session.py", line 2351, in execute
    return self._execute_internal(
           ~~~~~~~~~~~~~~~~~~~~~~^
        statement,
        ^^^^^^^^^^
    ...<4 lines>...
        _add_event=_add_event,
        ^^^^^^^^^^^^^^^^^^^^^^
    )
    ^
  File "D:\ANAC\envs\5ga\Lib\site-packages\sqlalchemy\orm\session.py", line 2237, in _execute_internal
    bind = self.get_bind(**bind_arguments)
  File "D:\ANAC\envs\5ga\Lib\site-packages\flask_sqlalchemy\session.py", line 53, in get_bind
    engines = self._db.engines
              ^^^^^^^^^^^^^^^^
  File "D:\ANAC\envs\5ga\Lib\site-packages\flask_sqlalchemy\extension.py", line 690, in engines
    raise RuntimeError(
    ...<3 lines>...
    )
RuntimeError: The current Flask app is not registered with this 'SQLAlchemy' instance. Did you forget to call 'init_app', or did you create multiple 'SQLAlchemy' instances?
2026-06-19 14:37:45,765 [INFO] app - [4e046f52] GET /api/dashboard/metrics -> 500 (14.1ms)
2026-06-19 14:37:45,766 [INFO] werkzeug - 127.0.0.1 - - [19/Jun/2026 14:37:45] "[35m[1mGET /api/dashboard/metrics HTTP/1.1[0m" 500 -
2026-06-19 14:37:45,838 [ERROR] app - 未捕获异常: 405 Method Not Allowed: The method is not allowed for the requested URL.
Traceback (most recent call last):
  File "D:\ANAC\envs\5ga\Lib\site-packages\flask\app.py", line 917, in full_dispatch_request
    rv = self.dispatch_request()
  File "D:\ANAC\envs\5ga\Lib\site-packages\flask\app.py", line 891, in dispatch_request
    self.raise_routing_exception(req)
    ~~~~~~~~~~~~~~~~~~~~~~~~~~~~^^^^^
  File "D:\ANAC\envs\5ga\Lib\site-packages\flask\app.py", line 500, in raise_routing_exception
    raise request.routing_exception  # type: ignore[misc]
    ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\ANAC\envs\5ga\Lib\site-packages\flask\ctx.py", line 362, in match_request
    result = self.url_adapter.match(return_rule=True)  # type: ignore
  File "D:\ANAC\envs\5ga\Lib\site-packages\werkzeug\routing\map.py", line 624, in match
    raise MethodNotAllowed(valid_methods=list(e.have_match_for)) from None
werkzeug.exceptions.MethodNotAllowed: 405 Method Not Allowed: The method is not allowed for the requested URL.
2026-06-19 14:37:45,853 [INFO] app - [5f55d67b] GET /favicon.ico -> 500 (14.9ms)
2026-06-19 14:37:45,854 [INFO] werkzeug - 127.0.0.1 - - [19/Jun/2026 14:37:45] "[35m[1mGET /favicon.ico HTTP/1.1[0m" 500 -
2026-06-19 14:37:47,848 [ERROR] app - 未捕获异常: The current Flask app is not registered with this 'SQLAlchemy' instance. Did you forget to call 'init_app', or did you create multiple 'SQLAlchemy' instances?
